safegraph_place_id,location_name,brands,top_category,sub_category,naics_code,latitude,longitude,city,region
sg:38c625370b9c451499caa322802dea79,Kids Care Zone Limited,,Child Day Care Services,Child Day Care Services,"624410",44.934384,-93.27204,Minneapolis,MN
sg:4a96e255e63e431fa9a62c9591e766ee,Sash Salon,,Personal Care Services,Beauty Salons,"812112",44.949938,-93.315407,Minneapolis,MN
sg:76ea60d80b594ccbab4b6356088506d0,Farmers Insurance Group,Farmers Insurance Group,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,"524210",44.906255,-93.288019,Minneapolis,MN
sg:a6a55d8a66244e4bae362b6588f8bfb1,The UPS Store,The UPS Store,Couriers and Express Delivery Services,Couriers and Express Delivery Services,"492110",44.912304,-93.319419,Minneapolis,MN
sg:cd8267c92d054535a60654495873bec5,Public Storage,Public Storage,Lessors of Real Estate,Lessors of Miniwarehouses and Self-Storage Units,"531130",44.985609,-93.274664,Minneapolis,MN
sg:f5051402bb3b495d8c5724637f1f2b62,Dipped & Debris,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",45.012863,-93.247766,Minneapolis,MN
sg:2fcd2f1f55504f3c87d7c213448ec04e,Minneapolis Wealth Advisors Ameriprise Financial Services,,Other Financial Investment Activities,Investment Advice,"523930",44.977907,-93.270796,Minneapolis,MN
sg:d6593def91e9419a897442926584abc0,Max It Pawn,,Nondepository Credit Intermediation,All Other Nondepository Credit Intermediation,"522298",44.948678,-93.232038,Minneapolis,MN
sg:0b25f152669540e6aa8c55860186fc36,Lake Nokomis Community Center,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.915709,-93.236747,Minneapolis,MN
sg:bf7a379d2d214b3c923b500aa6188805,Kieran's Kitchen Northeast,,Gambling Industries,Casinos (except Casino Hotels),"713210",45.001585,-93.27015,Minneapolis,MN
sg:db55027a47f1466ea7d4c817f9187470,Maynard Roy MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.955785,-93.261844,Minneapolis,MN
sg:ddc31206839b470d9127a2d632670c30,Spyhouse Coffee,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.989803,-93.280496,Minneapolis,MN
sg:e4e1dd6079f343928f0653ce4f92c92a,China Express,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.980862,-93.235786,Minneapolis,MN
sg:753b4759d2134e578eb40826d74989d7,Harrison Education Center,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.982629,-93.299789,Minneapolis,MN
sg:9a1d6da1945e4a6ea28f7dcc8281c397,Western Union,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,"522390",44.971962,-93.24369,Minneapolis,MN
sg:c01a49a86db6445f9ed44ab5f0b6915e,Western Union,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,"522390",44.963795,-93.272398,Minneapolis,MN
sg:dea3f1b5133f492eacc1dd421f88d916,K9sf,,Other Personal Services,Pet Care (except Veterinary) Services,"812910",44.966957,-93.289082,Minneapolis,MN
sg:063e518339584395b79adc35ba8ab1d3,True Media,,Clothing Stores,Family Clothing Stores,"448140",44.986524,-93.278295,Minneapolis,MN
sg:326744e0629f45b4b3ce95aaa40ef2fd,All Square,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.928893,-93.219623,Minneapolis,MN
sg:33c3718e54ec45dfa831537e33551b74,Indulge & Bloom,,Florists,Florists,"453110",44.97728,-93.271298,Minneapolis,MN
sg:7819b96213ae4b06bbbe6bc992a06814,The Irreverent Bookworm,,Book Stores and News Dealers,Book Stores,"451211",44.909046,-93.252046,Minneapolis,MN
sg:e3996e5eb8c94df98c770ae8e14f5f69,Lisa Grant,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",45.015163,-93.237349,Minneapolis,MN
sg:3e5ce5fde7074472ab89c5564c1f33de,Eggy's Minneapolis,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.969068,-93.28038,Minneapolis,MN
sg:5cd651fbe17147369e93173edb74c9e2,Jenny Lind Elementary,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",45.046614,-93.29226,Minneapolis,MN
sg:3b8ea4eb7ae94e4186c1304affeb7a61,Settergren's of Linden Hills,,Building Material and Supplies Dealers,Hardware Stores,"444130",44.924569,-93.315534,Minneapolis,MN
sg:e8610152ab6442babb817110393479c0,Monsein Matthew E MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.952496,-93.26213,Minneapolis,MN
sg:c53e319ef7054264a209c8847c5fd83a,Miniapple International Montessori,,Child Day Care Services,Child Day Care Services,"624410",44.982924,-93.237848,Minneapolis,MN
sg:fea1580dd4324fca81b080fea0440f4c,PinKU Japanese Street Food,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.988524,-93.257059,Minneapolis,MN
sg:5d18d30a80c8442493a706f5a19feda5,Jamba,Jamba,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.947506,-93.322237,Minneapolis,MN
sg:475e0ec321db4a05ad6ad52422f8efac,Riverside Citgo,,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.964914,-93.235287,Minneapolis,MN
sg:a2b308a67f44477397d33c249fd55273,Mapps Coffee & Tea,,,,,44.970194,-93.246763,Minneapolis,MN
sg:b5beaad5bc994106919bcc788071df82,Jimmy John's,Jimmy John's,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.974022,-93.226818,Minneapolis,MN
sg:b6dc23dd482249a8b61caa99026b0413,Western Union,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,"522390",44.975574,-93.273853,Minneapolis,MN
sg:d8235bb98c5e47dd9d627ddf40f39129,Englund Roofing & Sheet Metal,,Building Material and Supplies Dealers,Hardware Stores,"444130",44.953078,-93.229154,Minneapolis,MN
sg:de3e2a8af6d04bf1a2220228740878b6,Volunteers Of America Minneapolis Residential Re Entry Center,,"Justice, Public Order, and Safety Activities",Correctional Institutions,"922140",44.948089,-93.23032,Minneapolis,MN
sg:364810d97e5940189a67b79e845f50d6,Fuji Ya,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.948622,-93.287311,Minneapolis,MN
sg:770eb2ed8fdf43b9acc7c6d085be27a8,Boom Island Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.991064,-93.263738,Minneapolis,MN
sg:eb82e4e7717e4ba2bd5e17c029924aae,Twin Cities Microblading,,Health and Personal Care Stores,"Cosmetics, Beauty Supplies, and Perfume Stores","446120",44.934351,-93.239148,Minneapolis,MN
sg:04e0d829beba4081988af46801472c78,University of Minnesota Imaging Center,,Medical and Diagnostic Laboratories,Medical Laboratories,"621511",44.966276,-93.235707,Minneapolis,MN
sg:150123f92a334c81954fe745a90da4de,Goddess Nails,,Personal Care Services,Nail Salons,"812113",44.949105,-93.319811,Minneapolis,MN
sg:286f39e767cc4acc965a346a2686d482,Spitz,Spitz,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.98908,-93.252534,Minneapolis,MN
sg:2547e80db4294d01adfe1eac4bee9df1,Take Time for Yourself Massage,,Personal Care Services,Other Personal Care Services,"812199",44.91633,-93.262068,Minneapolis,MN
sg:9be68ec19c61459e910e0be2d1fa8082,Old St Anthony Chiropractic,,,,,44.989232,-93.2552,Minneapolis,MN
sg:04367719c11a45a695a50d944c2819e7,Health Max Home Health Care Services,,Home Health Care Services,Home Health Care Services,"621610",44.998609,-93.279778,Minneapolis,MN
sg:86e37a55180b42bcab1fe8206d642938,Dancing Ganesha,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.974526,-93.278794,Minneapolis,MN
sg:37a3ec9b4f75491d824f28b05bd14daf,Bremer Bank,Bremer Bank,Depository Credit Intermediation,Commercial Banking,"522110",44.975904,-93.272088,Minneapolis,MN
sg:719a81bd2cab403ab70160ed5574edac,Riverpath Shiatsu,,Personal Care Services,Other Personal Care Services,"812199",44.941601,-93.22018,Minneapolis,MN
sg:af176c11c7b74cffb9166351a957c3c8,Repurpose Republic,,Used Merchandise Stores,Used Merchandise Stores,"453310",45.019765,-93.247001,Minneapolis,MN
sg:42e707d8e42a4cec88c76b563a70f7e7,RE MAX Results A Good Life Group,,Offices of Real Estate Agents and Brokers,Offices of Real Estate Agents and Brokers,"531210",44.9722,-93.285949,Minneapolis,MN
sg:a43f6e89867945a9bdc1c84966a6dad8,Como Tap,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.987725,-93.221873,Minneapolis,MN
sg:0a4d21ee40ae46bfba452cced7c85787,Target Center,,Spectator Sports,Sports Teams and Clubs,"711211",44.97963,-93.276006,Minneapolis,MN
sg:621d9a4ea9db4cc58d98f36ed8669926,Holden Room,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.979675,-93.284165,Minneapolis,MN
sg:d4baf3c2d2f64242ac5c7b128f92a420,Redeeming Cross Community Church,,Religious Organizations,Religious Organizations,"813110",44.893504,-93.27842,Minneapolis,MN
sg:e65bd7245e9c46eca02cc7e8bb9acfa9,Eat My Words Bookstore,,Book Stores and News Dealers,Book Stores,"451211",45.000774,-93.265424,Minneapolis,MN
sg:77a6885d2f484e67ba6b01ff631cbdec,Einstein Brothers,Einstein Brothers,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.965557,-93.241416,Minneapolis,MN
sg:fcbe5dc5611d48fbb07a8ef0c83dca7b,Sift Bakery,,Bakeries and Tortilla Manufacturing,Retail Bakeries,"311811",44.919854,-93.251973,Minneapolis,MN
sg:b543b9089bd84e108ce2db5342af0ac9,Madison & Company Downtown,,Personal Care Services,Beauty Salons,"812112",44.977198,-93.268834,Minneapolis,MN
sg:f16f2cfd4c574c578cde8f062d5ba329,Markert Productions,,"Other Professional, Scientific, and Technical Services","Photography Studios, Portrait","541921",45.005603,-93.254392,Minneapolis,MN
sg:f634c180ea0e471687b8d2b549d753cb,Platinum Courier,,Couriers and Express Delivery Services,Couriers and Express Delivery Services,"492110",44.97779,-93.272825,Minneapolis,MN
sg:9416c21de9bb47338c3e1a991b8695b1,Body Repair Shiatsu And Massage Therapy,,Personal Care Services,Other Personal Care Services,"812199",44.927512,-93.21872,Minneapolis,MN
sg:040e13c68a1449b084ed5b3c70ff830a,Gorshe Auto Service,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.984623,-93.232019,Minneapolis,MN
sg:33982cefdc95484ab7fe982739668c29,Broadway Pub & Grille,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.99932,-93.280502,Minneapolis,MN
sg:ba82627da36c495083f69fb7f8d9b8ab,University of Minnesota Health Endocrine Clinic,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.970875,-93.224901,Minneapolis,MN
sg:00ec8b40560f414185ba24b82cd9dcc0,Five Watt Coffee,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.93448,-93.277639,Minneapolis,MN
sg:5a890873194340e385bc1d3e6096b28a,University of Minnesota Health Lab,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.970485,-93.225218,Minneapolis,MN
sg:6d3c14eb05d344e784ca71886112ef36,Napoleon's Shoe Shine,,Personal and Household Goods Repair and Maintenance,Footwear and Leather Goods Repair,"811430",44.977963,-93.269935,Minneapolis,MN
sg:7dcc8ab4887c481c89a4ef3b2cbad9df,Minnesota Early Learning Academy,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.983024,-93.268516,Minneapolis,MN
sg:87aecdea13ba4e15bd8d4d7edc6c3780,Seward Community Co op,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.962407,-93.230249,Minneapolis,MN
sg:96bee0a2961545ee947e0a268932f1af,Bethlehem College & Seminary,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.96901,-93.255235,Minneapolis,MN
sg:11743af71f2a4cee87df9b5a19ac262e,Seven Star Missionary Baptist Church,,Religious Organizations,Religious Organizations,"813110",44.932104,-93.260282,Minneapolis,MN
sg:91a4544dc1b04007ab3cad685d259ded,Indulge & Bloom,,Florists,Florists,"453110",44.947115,-93.321697,Minneapolis,MN
sg:dbe672fb112542e686f7f4ca27c35b6c,Take Care Chiropractic,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.97714,-93.269302,Minneapolis,MN
sg:43851d94490647e5a6b26376729bbd20,Web Strategy Viking,,Printing and Related Support Activities,Books Printing,"323117",44.968125,-93.283822,Minneapolis,MN
sg:9e3c1ccbeae3410f88d26a33fa701866,Taco Bell,Taco Bell,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.998781,-93.285204,Minneapolis,MN
sg:6d40fc5e4d4b417ebf032b6c94bdbc64,Milkjam Ice Cream & Hot Dogs,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.934349,-93.24567,Minneapolis,MN
sg:9e90ae2798414e14a25ce4a2319c333c,Moorhead Machinery & Boiler,,Building Material and Supplies Dealers,Hardware Stores,"444130",45.031183,-93.262117,Minneapolis,MN
sg:b8ce1e1882f2446e8648c175258a79db,CIBC Commerical Banking Center,,Depository Credit Intermediation,Commercial Banking,"522110",44.978437,-93.271893,Minneapolis,MN
sg:bb4aa165b3d844898a2fd0aa171c11ae,Vydas Saul MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.95256,-93.262028,Minneapolis,MN
sg:0ddfc71f664642ffb6056246763f5350,Southside Family Charter School,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.920552,-93.271939,Minneapolis,MN
sg:3ea6b8b21023451e9c687ec85a0335b1,Fairview St Louis Park Pharmacy,,Health and Personal Care Stores,Pharmacies and Drug Stores,"446110",44.979764,-93.214255,Minneapolis,MN
sg:3ce1a9aecb254b9b81e744dbc0161ea2,Prosthetics Plus,,Health and Personal Care Stores,All Other Health and Personal Care Stores,"446199",44.998159,-93.228092,Minneapolis,MN
sg:484790522392481c8832886928c29818,Dominic's Tax Service,,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,"541213",44.948132,-93.273876,Minneapolis,MN
sg:e9109469fb1848c498f007700993649b,Mission Manor Escape Rooms,,"Machinery, Equipment, and Supplies Merchant Wholesalers",Industrial Machinery and Equipment Merchant Wholesalers,"423830",44.991931,-93.243817,Minneapolis,MN
sg:1a415c1aed5b428a86a3f4ae114b5191,Palm Beach Tan,Palm Beach Tan,Personal Care Services,Other Personal Care Services,"812199",44.948163,-93.2929,Minneapolis,MN
sg:4312138b90064fc8b18781f881ca8341,TownePlace Suites by Marriott,TownePlace Suites by Marriott,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"721110",44.987204,-93.274365,Minneapolis,MN
sg:99af5c0d6a2d4420b982d79c4be09147,Iglesia Apostolica De La Fe En Cristo Jesus,,Religious Organizations,Religious Organizations,"813110",44.95933,-93.25139,Minneapolis,MN
sg:4563dd5e4c404e058f78ed5e68de36ce,Alchemy 365 Northeast,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.984295,-93.252922,Minneapolis,MN
sg:56cab210fee546f8bd1135b5a5904ad0,Ginger Hop,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.987714,-93.257737,Minneapolis,MN
sg:600bc8a54854410c913a009e28c0726a,Southside Care Center,,Home Health Care Services,Home Health Care Services,"621610",44.954245,-93.289636,Minneapolis,MN
sg:cb4c3a428f194d39876b6b042882f060,IWC Schaffhausen,IWC Schaffhausen,Miscellaneous Durable Goods Merchant Wholesalers,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers","423940",44.97467,-93.273759,Minneapolis,MN
sg:74db56e6b5134fe0ab75ea58b407fe05,Sheridan Memorial Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",45.001078,-93.273023,Minneapolis,MN
sg:70ff118d7b0644e79b04f8d347be547f,Catalyst Mental Health,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.963574,-93.287699,Minneapolis,MN
sg:781882aa7a894a7ead5ba9219a792e99,Sport Clips,Sport Clips,Personal Care Services,Barber Shops,"812111",44.903642,-93.28858,Minneapolis,MN
sg:0f8cba07f5bd423b92d8cc8e33080b61,SuiteSpot Salonspa,,Personal Care Services,Beauty Salons,"812112",44.948545,-93.287789,Minneapolis,MN
sg:799dc84bbfc54b50a306537d350f45cb,Trylon Cinema,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),"512131",44.943136,-93.230975,Minneapolis,MN
sg:f4f4eec87e604a58bdd8ea6666fc4c5f,Walden University,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.979788,-93.259681,Minneapolis,MN
sg:e58d77cf08fe4b9c898e8eac191bc890,Shuang Cheng Restaurant,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.980581,-93.236468,Minneapolis,MN
sg:0f9ea29b990f448d9738fd49b0c538b9,First Universalist Church of Minneapolis,,Religious Organizations,Religious Organizations,"813110",44.940854,-93.29359,Minneapolis,MN
sg:65f1129dcb9f4797a692af5145d5f462,Victory Prairie Off Leash Recreation Area,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",45.040312,-93.312723,Minneapolis,MN
sg:7b1f49201865463ea4cc2adbe13fa0fa,Uptown Imports,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.993955,-93.28175,Minneapolis,MN
sg:9e4475ece64b41c1a86acb3cf52cc246,Homeland Health Specialists,,Medical and Diagnostic Laboratories,Medical Laboratories,"621511",44.991663,-93.228982,Minneapolis,MN
sg:ab5dbe20fcbe4323bdeaeda4720e1555,Praus Guidance & Healing,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.921637,-93.278198,Minneapolis,MN
sg:2290129eda1a40efa7464ae43c394fc4,Piff,,Shoe Stores,Shoe Stores,"448210",44.988033,-93.229877,Minneapolis,MN
sg:4c0013bcb8fe4857b8c799f9440b508e,Origin Wellness,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.893894,-93.287869,Minneapolis,MN
sg:91fd64ee6cb84f18a6de9ecc248e4bc7,Atlas MED Group,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.951555,-93.263046,Minneapolis,MN
sg:9e4d39c7ad8a4943afda05c6a1087c30,Diversified Credit Union,,Depository Credit Intermediation,Commercial Banking,"522110",44.976381,-93.288359,Minneapolis,MN
sg:a485c82d203a4689b97230e43f88a88d,Aveda Institute,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.987949,-93.253524,Minneapolis,MN
sg:c63eecc18ee04f4382a9dae776d5caed,Stockton James DDS,,Offices of Dentists,Offices of Dentists,"621210",44.962375,-93.233387,Minneapolis,MN
sg:bca7a7a8ad684a439a352793b7778845,Out of the Box Opera,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.985242,-93.254981,Minneapolis,MN
sg:d940730a9ea447e6b4ec7aa7fbed116a,Pet Supplies Plus,Pet Supplies Plus,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,"453910",44.917264,-93.215276,Minneapolis,MN
sg:d8b93c5755a54b159f6e81d67c3d2e60,Minneapolis City Center,,Lessors of Real Estate,Malls,"531120",44.97781,-93.272805,Minneapolis,MN
sg:f4d4eae2f2a24c6bacc0a883a345db47,Viking Tutors,,Other Schools and Instruction,Exam Preparation and Tutoring,"611691",44.92422,-93.22015,Minneapolis,MN
sg:6edb0c74f0ab457284ff11035d1a1db8,Eighth Street Market,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.988241,-93.242661,Minneapolis,MN
sg:727d3746bd1349428b086659d9404871,Star Spa,,Personal Care Services,Other Personal Care Services,"812199",44.949642,-93.290455,Minneapolis,MN
sg:dbdca80f46754f5a876b75cdb678d75d,Ideal Diner,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.001566,-93.24755,Minneapolis,MN
sg:bf3f8acbaeb24f4ba76045671bf778ae,Klash Drums,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",45.013328,-93.252609,Minneapolis,MN
sg:9f586e08034849569b0b4008c5ed7b4b,Minneapolis DVS,,Administration of Economic Programs,Regulation and Administration of Transportation Programs,"926120",44.949278,-93.260752,Minneapolis,MN
sg:d05471567a3f4953ae11858666b4e150,Friend That Cooks Personal Chef Service,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.987277,-93.277271,Minneapolis,MN
sg:be2641cb3beb4119abe3f63eb4ad51f7,Louis Lee OD,,Health and Personal Care Stores,Optical Goods Stores,"446130",44.949301,-93.236711,Minneapolis,MN
sg:dcbe7c16b9554afb99b39a92f3c56ad8,Blackbird Cafe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.933895,-93.278138,Minneapolis,MN
sg:20f56ac240a74ff1ba04f524fc92c57e,Boost Mobile,Boost Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",45.013318,-93.247018,Minneapolis,MN
sg:1b4f16fe0b0140c1b8d5209f1f9910b9,Jim's Chicago 66 Service,,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.905045,-93.262995,Minneapolis,MN
sg:a752b2578db74d2e850a02bcf04cb6d1,Ragnarok Kennels,,Other Personal Services,Pet Care (except Veterinary) Services,"812910",44.999331,-93.252169,Minneapolis,MN
sg:b9864b3d6eb1423f818bf5ce8b38a73d,Millennium Auto,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.9358,-93.262055,Minneapolis,MN
sg:c65220f8c0e945638867dca0dfe9b889,Ticket King,,Other Miscellaneous Manufacturing,Sign Manufacturing,"339950",44.977533,-93.257502,Minneapolis,MN
sg:e6cdc4668a45402e8061aac3474d1015,Cheetah Pizza,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976086,-93.269814,Minneapolis,MN
sg:1107471643044b0c8949ffe684c8d9cd,Bar La Grassa,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.989401,-93.278564,Minneapolis,MN
sg:a985f27e37e54c66a5f23730163ae829,Twin City Bail Bonds,,Other Personal Services,All Other Personal Services,"812990",44.985058,-93.272648,Minneapolis,MN
sg:cd9644d96f174b92a97aa54c766f6ee1,The UPS Store,The UPS Store,Couriers and Express Delivery Services,Couriers and Express Delivery Services,"492110",44.972609,-93.272667,Minneapolis,MN
sg:ca14296dedb9451fb03f38b38b514a7f,Betty Vegas Salon,,Personal Care Services,Beauty Salons,"812112",44.976316,-93.253921,Minneapolis,MN
sg:077b7fe8746e447087928e2545860c86,St Clement's Church,,Religious Organizations,Religious Organizations,"813110",45.012401,-93.248519,Minneapolis,MN
sg:3d3c236ebba4459bb51867b7f9f504ee,Great Dragon,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.963165,-93.263277,Minneapolis,MN
sg:496fcd70ea174bbd8fa49c24c3ee40cf,T-Mobile,T-Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",44.976237,-93.272133,Minneapolis,MN
sg:67818f958d2948f9bc9bafa0ce66f785,Farmers Insurance Group,Farmers Insurance Group,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,"524210",44.933949,-93.278254,Minneapolis,MN
sg:11c982d4df644e88b7084cd6db6ee46c,Grande Sunrise Mexican Restaurant,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.90189,-93.223166,Minneapolis,MN
sg:474effa996c74597b1fab99db7780add,Chipotle Mexican Grill,Chipotle Mexican Grill,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.977039,-93.268162,Minneapolis,MN
sg:2f75948a469d4753a73f07cd7ace49a6,Beast Barbecue,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.991631,-93.247007,Minneapolis,MN
sg:ae4c337226b04ea9a57b9be70775a1a7,Verizon Wireless,Verizon Wireless,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",44.948137,-93.292878,Minneapolis,MN
sg:040fce42f77c4d2e90809d47de5cc675,Burns Durand E MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.952515,-93.260477,Minneapolis,MN
sg:2b8e89742eab4b8c87ba4240fbf9b642,Access Health Services,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.968225,-93.264789,Minneapolis,MN
sg:4d74533a982141428957636f42ac97d5,New Beginnings Tabernacle,,Religious Organizations,Religious Organizations,"813110",44.924925,-93.276287,Minneapolis,MN
sg:4d801093fccf46b3b1d167870cca8079,lululemon athletica,lululemon athletica,Clothing Stores,Other Clothing Stores,"448190",44.985658,-93.27129,Minneapolis,MN
sg:8bb0e28ec94c4b778f7dce23060e82e9,ALDI,ALDI,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.94856,-93.241849,Minneapolis,MN
sg:ff1fa46fb3434ccaa11d91f6a7e4109e,New Covenant Church of God In Christ,,Religious Organizations,Religious Organizations,"813110",44.925315,-93.254026,Minneapolis,MN
sg:a988ba060add469eb8d024cd2e383e63,Emuble,,Furniture Stores,Furniture Stores,"442110",44.952261,-93.298652,Minneapolis,MN
sg:e99ca8d701114737b2d795385cd3e0ab,Stilheart Distillery &amp Cocktail Lounge,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.985775,-93.271176,Minneapolis,MN
sg:f2a0301dcbfc4c2785ac3097fa0a5034,U S Courthouse Minneapolis Building,,"Museums, Historical Sites, and Similar Institutions",Historical Sites,"712120",44.97839,-93.264399,Minneapolis,MN
sg:1254ba9d874f421ca84d1041a0fef1e0,Orenstein Physical Therapy,,Offices of Other Health Practitioners,"Offices of Physical, Occupational and Speech Therapists, and Audiologists","621340",44.913053,-93.328784,Minneapolis,MN
sg:dcc74bf2b9824030bac43e2e591c283d,ARCO,ARCO,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.923106,-93.277564,Minneapolis,MN
sg:8dc5c5ad70044f5bbc428745b3ca665e,Metro Transit Lake Street Midtown Station,,Rail Transportation,Line-Haul Railroads,"482111",44.948535,-93.23805,Minneapolis,MN
sg:25ceac19d7474b90976dc256cf9999ba,Univ Minnesota CHP Plant,,"Electric Power Generation, Transmission and Distribution",Hydroelectric Power Generation,"221111",44.978837,-93.240737,Minneapolis,MN
sg:7d543d3521af4a39ae6c14ad8d492baf,Lucy Wilder Morris Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.982384,-93.251155,Minneapolis,MN
sg:4e6c6ca0366f40e5853c6851f1bd1c3b,CrossFit,CrossFit,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.997615,-93.222273,Minneapolis,MN
sg:87ad098e7fa54955964e58c9bea52a26,Warner Chiropractic,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",45.017786,-93.237452,Minneapolis,MN
sg:a52ba0d68bde43a8a406241c9ebaffa6,Stilo Cuts Barbershop,,Personal Care Services,Beauty Salons,"812112",44.953907,-93.297233,Minneapolis,MN
sg:6f7de2e6d7c64da5928a82050b9e191f,Lunds & Byerlys,Lunds & Byerlys,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.987546,-93.255376,Minneapolis,MN
